,file,time,rv,e_rv,exptime,airmass,berv,inst,fwhm,e_fwhm,contrast,e_contrast,bis,ha,caii,CCF FWHM [km/s] Raw,CCF FWHM [km/s] Correction,CCF Contrast Raw,rv_fit,residuals
248,DS1.249_spec_expres.fits,59419.12747350471,5.763015688163875,0.106,200.9180009999998,1.180093276309811,-1.857516856182e-06,expres,6.773656849291206,0.0153759774638062,-349530.347655593,547.34624565259,-54.79999999935606,0.1722793675477236,0.0993174398115383,6.694851375627156,1.0302388898759602,-353644.6891191298,7.090711582650913,-1.3276958944870376
249,DS1.250_spec_neid.fits,59419.19042973684,6.325444958673003,0.109,54.833797,1.0282696094627095,,neid,6.953096517515531,0.0164057106024102,-359561.26443983504,576.9942098752468,-44.54999999934008,0.1713737583395338,0.0998187185595886,6.896658678079483,0.8841098687140445,-362503.68363978434,7.108351113067251,-0.7829061543942482
250,DS1.251_spec_neid.fits,59419.19259753868,8.428444958672998,0.11,54.817466,1.026059260946016,,neid,6.953075788771189,0.0161665232042483,-359653.6205473092,568.6934436050533,-47.16666666600735,0.1714193992226642,0.0999728330236712,6.896637711776694,0.8841103985903693,-362596.8168664572,7.109618712405537,1.3188262462674603
251,DS1.252_spec_neid.fits,59419.1936827516,7.110444958673,0.11,54.814071,1.025012926844208,,neid,6.955357275328679,0.0163978475911173,-359715.0811653627,576.7563432083604,-49.083333332672304,0.1710494052836762,0.0997890407159492,6.898937828502,0.8841106638490978,-362656.8276195368,7.110269708870366,0.00017524980263416978
252,DS1.253_spec_harpsn.fits,59419.92129404608,11.36748510177796,0.103,300.0,1.0300239618900118,-0.029786224137659,harpsn,6.9134697902023445,0.0111720647105852,-454062.0453857581,498.0057946871132,-45.68333333267627,0.1756617129358443,0.1056909126008101,6.856713871187895,0.8840471869193152,-457820.5088654343,9.390511258590909,1.9769738431870518
253,DS1.254_spec_harpsn.fits,59419.92517431218,12.16948510177798,0.103,300.0,1.0251649501612816,-0.0385848531167955,harpsn,6.913365792106106,0.0110389033326289,-453868.3403375461,491.9001836977216,-43.18333333267721,0.1768290734475916,0.1075485879767226,6.856608876178123,0.884048242223385,-457625.3239573074,9.407291245540339,2.7621938562376407
254,DS1.255_spec_harpsn.fits,59419.92893139504,12.493485101777935,0.103,300.0,1.0209663071187534,-0.0471535474264482,harpsn,6.917946466120934,0.0114878688074228,-453701.2097386695,511.34982400071897,-42.94999999934224,0.176232695843382,0.1047824298589383,6.86122731053972,0.8840492640226528,-457451.78501301183,9.423519442094317,3.069965659683618
255,DS1.256_spec_neid.fits,59420.17416913852,9.119444958673,0.105,54.67652,1.0502725829867725,,neid,6.950824763555013,0.0162292170111006,-359745.6654286811,571.3769828770469,-44.54999999934028,0.1711892057656033,0.0995916967593061,6.8943348285200425,0.8843710566866779,-362693.3042908251,10.392374013163844,-1.2729290544908434
256,DS1.257_spec_neid.fits,59420.17632098773,10.149444958673,0.105,54.691333,1.0468305700290166,,neid,6.951924035741109,0.0165937229650633,-359670.8055726537,583.9858404001714,-45.64999999933941,0.1703708174961548,0.0998093037196243,6.895443031335567,0.8843716415176975,-362616.8915981312,10.399677437055473,-0.25023247838247364
257,DS1.258_spec_neid.fits,59420.17847271774,10.055444958672991,0.105,54.706106,1.043559207786636,,neid,6.953548431060776,0.0165148235300995,-359659.1428170904,581.0617298183198,-48.93333333267209,0.1709549650255479,0.0995026938040693,6.89708065404696,0.8843722263159007,-362603.744061627,10.406953016690728,-0.3515080580177372
258,DS1.259_spec_expres.fits,59420.255223734704,9.010015688163875,0.112,258.09400000000016,1.035086957237522,-2.7239617522878e-06,expres,6.774825795498544,0.0156864172610861,-349475.10981585726,557.7316013248068,-55.73333333268838,0.1726449265045148,0.0982827339075933,6.695980528229499,1.030586883733677,-353590.1842730101,10.647287055473136,-1.6372713673092605
259,DS1.260_spec_expres.fits,59420.2655032647,8.409015688163876,0.112,260.1459989999992,1.047024710790316,-2.7970116907074e-06,expres,6.77228105802221,0.0157428862061938,-349530.4312051051,560.1212634776439,-54.183333332690175,0.1721565215519342,0.0972440888047247,6.693405313681689,1.0305901394949188,-353649.3320693053,10.676450050650587,-2.2674343624867106
260,DS1.261_spec_expres.fits,59420.27718847471,10.72201568816388,0.112,261.1090010000044,1.065097728686439,-2.8784557196172e-06,expres,6.77654248942454,0.0158382748218208,-349310.04111379205,562.6031982769806,-54.36666666602205,0.1722264056763277,0.101919981414214,6.697716360595967,1.0305938404537756,-353421.1077549449,10.708675219855412,0.0133404683084688
261,DS1.262_spec_harpsn.fits,59420.87302439378,10.947485101777945,0.104,300.0,1.1419502540775888,0.0806949678194669,harpsn,6.916634433096658,0.0109403075158397,-453742.179623949,486.6193614963159,-44.8166666660087,0.1721091500646393,0.1072880906143936,6.859869766933203,0.8843181903670935,-457496.8461447024,10.781656041632093,0.16582906014585141
262,DS1.263_spec_harpsn.fits,59420.87678861989,10.727485101777972,0.104,300.0,1.1293083339097951,0.0732006100060537,harpsn,6.91540392501024,0.0124761044461597,-453804.9242143166,555.1900357588867,-46.18333333267444,0.1743762356074917,0.1019048071887404,6.858628929751221,0.8843193145163388,-457561.4727438667,10.772173665826069,-0.04468856404809607
263,DS1.264_spec_harpsn.fits,59420.88810062453,10.973485101777952,0.104,300.0,1.0957708495247047,0.0500503460760006,harpsn,6.922412303850598,0.0113419716909731,-453769.3465378087,504.2869704286548,-45.41666666600808,0.1748504781474829,0.1058363087319048,6.8656948286119714,0.8843226927275857,-457517.9331439379,10.743027975427552,0.23045712635039983
264,DS1.265_spec_harps.fits,59421.13442876188,10.633653834118718,0.129,29.9966,1.67653736538814,-0.174913443099365,harps,7.17145553521803,0.0116113269099468,-419649.2795256459,484.0430497198549,-33.716666666006034,0.1745487625162184,0.1045096623533506,6.942732499829652,1.7967303441024285,-433474.3054810614,9.904869078102946,0.7287847560157719
265,DS1.266_spec_harps.fits,59421.13584121408,11.2546538341187,0.129,29.9965,1.67971168656334,-0.178159297991834,harps,7.171312729385147,0.012133151719569,-419655.3895195285,505.8381044840133,-34.866666666005464,0.1747380815029816,0.1048511548322563,6.942584767921309,1.7967311993919608,-433481.2087166709,9.899179137960717,1.3554746961579838
266,DS1.267_spec_harps.fits,59421.1372526367,9.921653834118615,0.128,29.9965,1.68307166419997,-0.181398079287262,harps,7.171578389900987,0.0120422717890328,-419648.7465244636,502.1382341402359,-34.44999999933862,0.1749904613168771,0.1055769314007704,6.942858959277279,1.7967320540576015,-433473.285223867,9.893486153215143,0.028167680903472103
267,DS1.268_spec_neid.fits,59421.25048149468,10.568444958672998,0.109,54.815674,1.022732104791325,,neid,6.955068535504166,0.0164517680145538,-359577.2956135876,578.5143973206433,-45.46666666600654,0.1711730018068605,0.0996616547167735,6.898572990051563,0.8846858394317763,-362522.0372981878,9.418144665090466,1.1503002935825322
268,DS1.269_spec_neid.fits,59421.25156629363,11.244444958673,0.109,54.812994,1.0236897125706577,,neid,6.954005270518183,0.0166132339286851,-359768.13716741075,584.5744541414892,-46.03333333267209,0.1712131703545765,0.0995188111993591,6.897500974632632,0.884686163188142,-362715.3560728468,9.413459150999369,1.8309858076736312
269,DS1.270_spec_neid.fits,59421.252649906535,12.052444958672991,0.109,54.784417,1.0246849478544706,,neid,6.952525170650303,0.0162228321107416,-359610.7298418062,570.7497947686804,-43.68333333267357,0.1718729168387331,0.099390770005335,6.896008705691311,0.8846864865904075,-362557.93134333694,9.40877716180983,2.643667796863161
270,DS1.271_spec_expres.fits,59421.3317382647,6.049015688163877,0.109,240.32300000000967,1.227749919352145,-3.2004983645793e-06,expres,6.776473812387814,0.0145443394674022,-349517.4037008895,517.5979350624218,-54.98333333269015,0.1716982180254641,0.0995692778675326,6.697591089614527,1.0309563163849085,-353633.94113825687,9.064472346439931,-3.0154566582760545
271,DS1.272_spec_expres.fits,59421.3349216147,7.528015688163876,0.108,239.00899900000817,1.242374929302908,-3.2183642927127e-06,expres,6.7758189554048025,0.0150928403751291,-349672.66035288764,537.4984269479061,-58.58333333268846,0.1719631504604018,0.0989107142523474,6.696928348673356,1.0309574235428902,-353791.84558175504,9.05058044811321,-1.5225647599493346
272,DS1.273_spec_expres.fits,59421.3445347147,6.972015688163879,0.109,241.3179990000053,1.290801314287842,-3.2704486342605e-06,expres,6.77835427792553,0.015292038920786,-349505.9241914579,544.0536785329598,-55.41666666602174,0.1715911686533052,0.1005717748522497,6.69949301172162,1.030960766937576,-353620.0384504447,9.008651958618653,-2.0366362704547747
273,DS1.274_spec_harpsn.fits,59421.82507906386,7.983485101777944,0.101,300.0,1.3909485598534563,0.17186066972162,harpsn,6.922642267581684,0.0125644299097627,-453492.3675342198,558.078253146655,-47.13333333267278,0.1752349603738182,0.1052955295789936,6.865889280328966,0.8846131104456094,-457240.9054880159,7.321873778684048,0.6616113230938963
274,DS1.275_spec_harpsn.fits,59421.828848360085,8.305485101777947,0.102,300.0,1.3639551332148545,0.166075720900081,harpsn,6.924852427610452,0.0126098568648525,-453514.92608786473,559.9032207219662,-47.51666666600768,0.1752058912215024,0.1045607957575947,6.868117545891138,0.8846143340488383,-457261.2387445157,7.314304338577455,0.9911807632004921
275,DS1.276_spec_harpsn.fits,59421.83260404503,7.333485101777967,0.102,300.0,1.3386226706170763,0.160156417782113,harpsn,6.920780957471861,0.012368540812355,-453976.5929912235,550.0963278154848,-48.26666666600732,0.1757973600469108,0.1061149549301453,6.864012265744101,0.884615553231829,-457731.1983534189,7.306880354155966,0.026604747622000602
276,DS1.277_spec_harps.fits,59422.07894885864,7.031653834118629,0.133,29.9965,1.69217344116412,-0.039599632662468,harps,7.171215032118372,0.0120426771909599,-419618.2054856219,501.90844211259065,-32.31666666600497,0.1740903030308164,0.1041440602450876,6.942326966602864,1.7973372876728446,-433452.9902444981,7.094887526784761,-0.06323369266613188
277,DS1.278_spec_harps.fits,59422.081101161406,9.404653834118676,0.133,29.9965,1.68640646335333,-0.0445242394435545,harps,7.173264109669466,0.0104612978378603,-419618.1953048281,435.9097971542736,-35.31666666600452,0.1746028673591058,0.1040686710975979,6.944443215115713,1.7973387046145228,-433444.7049106212,7.095512692840195,2.309141141278481
278,DS1.279_spec_harps.fits,59422.08180701824,8.978653834118631,0.133,29.9965,1.68461261723735,-0.0461418886960101,harps,7.170259102045738,0.0111680825703651,-419558.30658712407,465.5240242173309,-37.08333333267133,0.1745165030720377,0.1046512587463179,6.941339027949667,1.7973391693090457,-433395.01997121534,7.09572717347924,1.8829266606393915
279,DS1.280_spec_neid.fits,59422.23516905864,9.876444958673003,0.112,54.836445,1.0132673674925103,,neid,6.960988988213715,0.0163930662439942,-359627.3167364817,575.996147670139,-44.266666666006174,0.1709408772198793,0.0996950397521878,6.904501494701794,0.8850010190351745,-362569.5198392618,7.251194475130455,2.6252504835425485
280,DS1.281_spec_neid.fits,59422.2362457956,8.118444958672995,0.112,54.827414,1.0136776700359462,,neid,6.959369577863913,0.0166266513652318,-359585.1780085884,584.2425396778619,-46.86666666600557,0.1707326963224864,0.0996875754357241,6.902868787634018,0.885001368363797,-362528.4248437069,7.253031939849643,0.8654130188233529
281,DS1.282_spec_neid.fits,59422.23732616564,4.840444958673004,0.112,54.832971,1.0141270657389494,,neid,6.959138883863757,0.0168060599335406,-359583.62280912494,590.5488309904173,-44.83333333267315,0.1710550525926708,0.0994831836826646,6.902636160373799,0.885001718870959,-362527.0568159379,7.254885675591485,-2.414440716918481
282,DS1.283_spec_expres.fits,59422.2787719447,6.7900156881638765,0.107,244.17999900000248,1.067554679963732,-2.8439206983297e-06,expres,6.776114406918318,0.0156115211850437,-349366.9224906027,555.4391072684971,-56.43333333268804,0.1720937103521452,0.0959760665637904,6.697172712139234,1.0313118439267612,-353485.0209997199,7.333509623933029,-0.5434939357691526
283,DS1.284_spec_expres.fits,59422.2930588047,6.8370156881638735,0.107,227.8970000000026,1.097736719882563,-2.940301378788e-06,expres,6.776942861581494,0.0154151639797432,-349431.79431972455,548.453274590445,-59.31666666602069,0.1723125913133875,0.1005086791430038,6.698010099149777,1.0313172454817006,-353549.67655621574,7.363937723823483,-0.5269220356596094
284,DS1.285_spec_expres.fits,59422.29626079471,6.825015688163873,0.107,227.23299999998864,1.105648924619806,-2.9613782688055e-06,expres,6.776757911454599,0.0155014162098552,-349290.2880445567,551.2972831235625,-57.01666666602161,0.1721638930403502,0.1005252383800961,6.697822783010092,1.0313184560810713,-353406.7412032091,7.370985965333147,-0.5459702771692738
285,DS1.286_spec_harpsn.fits,59423.91491960732,11.751485101777972,0.105,300.0,1.040126193219346,0.0113704984101798,harpsn,6.913952808483047,0.0117118198767297,-453572.179419902,521.1691043613686,-42.48333333267623,0.1759158413508804,0.1016611988863183,6.857033876218754,0.8853416619130852,-457337.1956971156,10.42300220525523,1.3284828965227415
286,DS1.287_spec_harpsn.fits,59423.91867846109,11.21248510177793,0.105,300.0,1.0344575290507578,0.0029438133330878,harpsn,6.91689545461212,0.0110150636111743,-453633.390007806,489.8815938850332,-41.13333333267688,0.1759112069269239,0.0984860715654178,6.860000756472553,0.8853430697926106,-457395.6832941691,10.410381730382289,0.8021033713956403
287,DS1.288_spec_harpsn.fits,59423.92621735016,11.784485101777932,0.105,300.0,1.0246418665125847,-0.014125837605675,harpsn,6.915358128007128,0.0110941272149254,-453669.1186259645,493.7017509144171,-43.18333333267626,0.1767953207139534,0.1067881659487569,6.858450312388145,0.8853458934773503,-457433.4265058597,10.384816010030763,1.3996690917471692
